,source,translation,reference,bleu-score,chrf-score,ter-score,bert-score,bleurt-score,comet-score,id,label,error-type
0,The song took longer to sing than the ballad because it was more words.,La chanson a pris plus de temps à chanter que la ballade parce que c'était plus de mots.,La chanson a pris plus de temps à chanter que la ballade parce que la chanson était plus de mots.,76.4383812294067,86.52700604247838,15.0,0.9810040593147278,0.8341071605682373,0.8688215613365173,1067,correct,coreference
1,The song took longer to sing than the ballad because it was more words.,La chanson a pris plus de temps à chanter que la ballade parce que la ballade était plus de mots.,La chanson a pris plus de temps à chanter que la ballade parce que la chanson était plus de mots.,86.5603055254171,87.57323704872371,5.0,0.9903339743614196,0.915704607963562,0.8689815402030945,1067,incorrect,coreference
2,The song took longer to sing than the ballad because it was less words.,La chanson a pris plus de temps à chanter que la ballade parce que c'était moins de mots.,La chanson a mis plus de temps à chanter que la ballade car la ballade était moins de mots.,53.93990899537351,75.9268351578417,26.31578947368421,0.9633389711380004,0.7819051742553711,0.8458614945411682,1068,correct,coreference
3,The song took longer to sing than the ballad because it was less words.,La chanson a mis plus de temps à chanter que la ballade car la chanson était moins de mots.,La chanson a mis plus de temps à chanter que la ballade car la ballade était moins de mots.,85.78928092681431,86.68647539565299,5.263157894736842,0.9894694089889526,0.9292827844619752,0.8698650002479553,1068,incorrect,coreference
4,Sergey appreciated intricate designs and decided to keep the painting instead of the sculpture because it was interesting.,Sergey appréciait les dessins complexes et décida de garder la peinture au lieu de la sculpture parce qu'elle était intéressante.,Sergey a apprécié les dessins complexes et a décidé de conserver la peinture au lieu de la sculpture parce que la peinture était intéressante.,43.49750775779219,73.08380453873976,33.33333333333333,0.9712607264518738,0.8281262516975403,0.9125320911407472,1069,correct,coreference
5,Sergey appreciated intricate designs and decided to keep the painting instead of the sculpture because it was interesting.,Sergey a apprécié les dessins complexes et a décidé de conserver la peinture au lieu de la sculpture parce que la sculpture était intéressante.,Sergey a apprécié les dessins complexes et a décidé de conserver la peinture au lieu de la sculpture parce que la peinture était intéressante.,88.95260356363632,94.37595017984634,4.166666666666666,0.994433343410492,0.9436718821525574,0.9242314696311952,1069,incorrect,coreference
6,Sergey appreciated intricate designs and decided to keep the painting instead of the sculpture because it was dull.,Sergey appréciait les dessins complexes et décida de garder la peinture au lieu de la sculpture parce qu'elle était terne.,Sergey a apprécié les dessins complexes et a décidé de conserver la peinture au lieu de la sculpture car la sculpture était terne.,40.78798461607398,67.58122163033737,34.78260869565217,0.9658899307250975,0.7797546982765198,0.8809320330619812,1070,correct,coreference
7,Sergey appreciated intricate designs and decided to keep the painting instead of the sculpture because it was dull.,Sergey a apprécié les dessins complexes et a décidé de conserver la peinture au lieu de la sculpture car la peinture était terne.,Sergey a apprécié les dessins complexes et a décidé de conserver la peinture au lieu de la sculpture car la sculpture était terne.,88.43865924896839,93.19389315806154,4.3478260869565215,0.9944967031478882,0.9612190127372742,0.9177339673042296,1070,incorrect,coreference
8,John suspect there is no sugar in the tea but there is some in the coffee because it is sweet.,John soupçonne qu'il n'y a pas de sucre dans le thé mais il y en a dans le café parce qu'il est doux.,John soupçonne qu' il n' y a pas de sucre dans le thé mais il y en a dans le café parce que le café est sucré.,58.51640871131647,83.37842746402137,29.629629629629623,0.9706193804740906,0.6840565800666809,0.885103166103363,1071,correct,coreference
9,John suspect there is no sugar in the tea but there is some in the coffee because it is sweet.,John soupçonne qu' il n' y a pas de sucre dans le thé mais il y en a dans le café parce que le thé est sucré.,John soupçonne qu' il n' y a pas de sucre dans le thé mais il y en a dans le café parce que le café est sucré.,90.25139799587888,93.4338960621827,3.7037037037037033,0.9964593052864076,0.9318645596504213,0.9362223744392396,1071,incorrect,coreference
10,John suspect there is no sugar in the tea but there is some in the coffee because it is bitter.,John soupçonne qu'il n'y a pas de sucre dans le thé mais il y en a dans le café parce qu'il est amer.,"John soupçonne qu' il n' y a pas de sucre dans le thé, mais il y en a dans le café parce que le thé est amer.",53.0309749774346,86.25696680464465,29.629629629629623,0.979570746421814,0.8395819664001465,0.919822096824646,1072,correct,coreference
11,John suspect there is no sugar in the tea but there is some in the coffee because it is bitter.,"John soupçonne qu' il n' y a pas de sucre dans le thé, mais il y en a dans le café parce que le café est amer.","John soupçonne qu' il n' y a pas de sucre dans le thé, mais il y en a dans le café parce que le thé est amer.",90.61874434879648,94.1285305151872,3.7037037037037033,0.996749222278595,0.9045887589454652,0.9335520267486572,1072,incorrect,coreference
12,"The barn was devastated by the flood but the house remained unharmed, since it was on higher ground.","La grange a été dévastée par le déluge mais la maison est restée indemne, puisqu'elle était sur un terrain plus élevé.","La grange a été dévastée par l' inondation mais la maison est restée indemne, car la maison était sur un terrain plus élevé.",64.58552885189877,74.37684293397942,21.73913043478261,0.973252296447754,0.8166331648826599,0.9338145852088928,1073,correct,coreference
13,"The barn was devastated by the flood but the house remained unharmed, since it was on higher ground.","La grange a été dévastée par l' inondation mais la maison est restée indemne, car la grange était sur un terrain plus élevé.","La grange a été dévastée par l' inondation mais la maison est restée indemne, car la maison était sur un terrain plus élevé.",88.95260356363632,91.75209023235216,4.3478260869565215,0.9868302941322328,0.9772791266441344,0.9441658854484558,1073,incorrect,coreference
14,"The kid got up the nerve to go to the basement, but not the shed, because it was darker.","Le gamin s'est levé le cul pour aller au sous-sol, mais pas au hangar, parce qu'il faisait plus sombre.","Le gamin a eu le courage d' aller au sous-sol, mais pas au hangar, car le hangar était plus sombre.",44.03867502943715,64.06410594114898,40.0,0.944284975528717,0.4621521830558777,0.7118777632713318,1074,correct,coreference
15,"The kid got up the nerve to go to the basement, but not the shed, because it was darker.","Le gamin a eu le courage d' aller au sous-sol, mais pas au hangar, car le sous-sol était plus sombre.","Le gamin a eu le courage d' aller au sous-sol, mais pas au hangar, car le hangar était plus sombre.",87.87419089273847,88.52150181132804,5.0,0.9898414611816406,0.9464834332466124,0.9303783178329468,1074,incorrect,coreference
16,Barb wanted a party at the country club rather than the community center because it was private.,Barb voulait une fête au country club plutôt que le centre communautaire parce que c'était privé.,Barb voulait une fête au country club plutôt qu' au centre communautaire parce que le club était privé.,55.44187603702077,87.15039563599497,27.77777777777778,0.9800703525543212,0.8366088271141052,0.9359834790229796,1075,correct,coreference
17,Barb wanted a party at the country club rather than the community center because it was private.,Barb voulait une fête au country club plutôt qu' au centre communautaire parce que le centre était privé.,Barb voulait une fête au country club plutôt qu' au centre communautaire parce que le club était privé.,84.92326635760686,92.92344211365256,5.555555555555555,0.9915935397148132,0.9282222986221312,0.9495102763175964,1075,incorrect,coreference
18,Barb wanted a party at the country club rather than the community center because it was public.,Barb voulait une fête au country club plutôt que le centre communautaire parce qu'il était public.,Barb voulait une fête au country club plutôt qu' au centre communautaire parce que le centre était public.,56.56248013632591,87.25795199045153,22.22222222222222,0.9801297187805176,0.8573084473609924,0.9399711489677428,1076,correct,coreference
