,source,translation,reference,bleu-score,chrf-score,ter-score,bert-score,bleurt-score,comet-score,id,label,error-type
0,"And I thought, there it is again: A family that perceives itself to be normal with a child who seems to be extraordinary.","Und ich dachte, da ist es wieder: Eine Familie, die sich als normal mit einem Kind wahrnimmt, das außergewöhnlich zu sein scheint.","Ich dachte, da ist es wieder: Eine Familie, die sich selbst als normal wahrnimmt mit einem Kind, das außergewöhnlich erscheint.",54.81122571878175,79.79779321263611,40.0,0.9739819169044496,0.8301272988319397,0.9137254357337952,19880,correct,pleonastic
1,"And I thought, there it is again: A family that perceives itself to be normal with a child who seems to be extraordinary.","Und ich dachte, da ist wieder: Eine Familie, die sich als normal mit einem Kind wahrnimmt, das außergewöhnlich zu sein scheint.","Ich dachte, da ist es wieder: Eine Familie, die sich selbst als normal wahrnimmt mit einem Kind, das außergewöhnlich erscheint.",43.82045195332391,75.7994984737953,45.0,0.9701610207557678,0.8042610287666321,0.8572234511375427,19880,incorrect,pleonastic
2,You can argue that it's harder in the United States -- our current presidency notwithstanding -- to be a person of color.,"Sie können argumentieren, dass es in den Vereinigten Staaten - ungeachtet unserer gegenwärtigen Präsidentschaft - schwieriger ist, eine Person der Farbe zu sein.","Man kann argumentieren, dass es in den Vereinigten Staaten schwieriger ist – und das ungeachtet unseres aktuellen Präsidenten – farbig zu sein.",34.18502575346129,67.93395261358637,63.63636363636363,0.9460651278495787,0.7174232602119446,0.8039301037788391,19886,correct,pleonastic
3,You can argue that it's harder in the United States -- our current presidency notwithstanding -- to be a person of color.,"Sie können argumentieren, dass in den Vereinigten Staaten - ungeachtet unserer gegenwärtigen Präsidentschaft - schwieriger ist, eine Person der Farbe zu sein.","Man kann argumentieren, dass es in den Vereinigten Staaten schwieriger ist – und das ungeachtet unseres aktuellen Präsidenten – farbig zu sein.",19.23968205566159,65.27820292093223,68.18181818181817,0.9414702653884888,0.7179735898971558,0.7915289402008057,19886,incorrect,pleonastic
4,"It took a long time to persuade them to talk to me, and once they agreed, they were so full of their story that they couldn't stop telling it.","Es hat lange gedauert, sie davon zu überzeugen, mit mir zu reden, und sobald sie sich einig waren, waren sie so voll von ihrer Geschichte, dass sie nicht aufhören konnten, es zu erzählen.","Es dauerte lange, bis ich sie davon überzeugen konnte, mit mir zu sprechen, und als sie es taten, hatte sich ihre Geschichte so in ihnen angestaut, dass sie nicht aufhören konnten, sie zu erzählen.",28.60959200146245,54.58669907531313,55.88235294117647,0.9370964169502258,0.7355909943580627,0.8580643534660339,19961,correct,pleonastic
5,"It took a long time to persuade them to talk to me, and once they agreed, they were so full of their story that they couldn't stop telling it.","hat lange gedauert, sie davon zu überzeugen, mit mir zu reden, und sobald sie sich einig waren, waren sie so voll von ihrer Geschichte, dass sie nicht aufhören konnten, es zu erzählen.","Es dauerte lange, bis ich sie davon überzeugen konnte, mit mir zu sprechen, und als sie es taten, hatte sich ihre Geschichte so in ihnen angestaut, dass sie nicht aufhören konnten, sie zu erzählen.",28.361349749154453,54.4136070710703,58.82352941176471,0.9340939521789552,0.6883584260940552,0.8228878378868103,19961,incorrect,pleonastic
6,"Ironically, it turns out, that it's our differences, and our negotiation of difference, that unite us.","Ironischerweise stellt sich heraus, dass es unsere Differenzen und unsere Verhandlungen über den Unterschied sind, die uns vereinen.","Ironischerweise sind es unsere Unterschiede, und unser Umgang mit ihnen, die uns zusammenbringen.",10.108901518669622,51.425812332085385,92.3076923076923,0.9249044060707092,0.7939147353172302,0.8805762529373169,19980,correct,pleonastic
7,"Ironically, it turns out, that it's our differences, and our negotiation of difference, that unite us.","Ironischerweise stellt sich heraus, dass unsere Differenzen und unsere Verhandlungen über den Unterschied sind, die uns vereinen.","Ironischerweise sind es unsere Unterschiede, und unser Umgang mit ihnen, die uns zusammenbringen.",9.379601158083608,50.70615908755358,92.3076923076923,0.9192636609077454,0.7620180249214172,0.857135534286499,19980,incorrect,pleonastic
8,So it's not easy for us to extricate ourselves from these insects.,"Daher ist es für uns nicht einfach, uns von diesen Insekten zu befreien.","Demnach ist es für uns nicht so einfach, diesen Insekten zu entkommen.",37.030468338190616,61.34120268285038,41.66666666666667,0.9510462284088136,0.7924463748931885,0.8864246010780334,20063,correct,pleonastic
9,So it's not easy for us to extricate ourselves from these insects.,"Daher ist für uns nicht einfach, uns von diesen Insekten zu befreien.","Demnach ist es für uns nicht so einfach, diesen Insekten zu entkommen.",21.35901256790989,55.177753500302,50.0,0.9484001994132996,0.7988967299461365,0.8769230246543884,20063,incorrect,pleonastic
10,"And it's simple risk perception, really.","Und es ist eine einfache Risikowahrnehmung, wirklich.",Und es ist schlicht und einfach Risikowahrnehmung.,20.164945583740657,62.367855311677815,57.14285714285714,0.9528771042823792,0.85542893409729,0.9337347149848938,20092,correct,pleonastic
11,"And it's simple risk perception, really.","Und ist eine einfache Risikowahrnehmung, wirklich.",Und es ist schlicht und einfach Risikowahrnehmung.,7.809849842300641,54.89065138940745,71.42857142857143,0.9345413446426392,0.7374480366706848,0.8667716979980469,20092,incorrect,pleonastic
12,"It's just, there's so much malaria that this tiny fraction of cases that end in death add up to this big, huge number.","Es ist einfach, es gibt so viel Malaria, dass sich dieser winzige Bruchteil der Fälle, die im Tod enden, zu dieser großen, riesigen Zahl addiert.","Es ist nur so, dass es so viel Malaria gibt, dass dieser kleine Anteil der Fälle, der im Tod endet, sich zu einer großen, riesigen Zahl summiert.",17.70268187553889,56.33018597767976,48.14814814814815,0.9450106620788574,0.7821310758590698,0.8741400241851807,20097,correct,pleonastic
13,"It's just, there's so much malaria that this tiny fraction of cases that end in death add up to this big, huge number.","ist einfach, es gibt so viel Malaria, dass sich dieser winzige Bruchteil der Fälle, die im Tod enden, zu dieser großen, riesigen Zahl addiert.","Es ist nur so, dass es so viel Malaria gibt, dass dieser kleine Anteil der Fälle, der im Tod endet, sich zu einer großen, riesigen Zahl summiert.",17.043856694474904,55.24292186939179,51.85185185185185,0.9426267147064208,0.7671348452568054,0.8365556597709656,20097,incorrect,pleonastic
